NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
"2,10057E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4209102.0,Joinville,42.0,SC,2.0,1.0,1.0,4209102,Joinville,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,495.5,580.1,569.2,672.3,EDACDBEADEDBCBDDCBDECDACCCABCEBEDBBDAEDABEDAB,EAEABCDABCBCBBACCDEBAEADDCADCBECDAEADEBCAAABD,ECEAADDBBAAEAECACDADECEDBAEACDCABDACEAABEECBD,BEECACABDBCABDECCACAEAEBCACEBACECDCBBECBCBDAA,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,180.0,160.0,180.0,200.0,880.0,E,E,C,B,5,E,A,B,D,B,A,B,B,B,A,B,A,B,B,A,A,D,A,B,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4203808.0,Canoinhas,42.0,SC,2.0,1.0,1.0,4203808,Canoinhas,42,SC,0,1,1,0,,1058.0,1067.0,,,479.3,403.1,,,CEDAACBEDBADECEDBEACABDCDEBDCDACDDCBCADCEADCD,ACBDBCBAABBCBADDADECACBDECDEABECEEBDABEDDBBEB,,0,,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,,1.0,100.0,120.0,80.0,100.0,100.0,500.0,B,E,A,B,5,C,A,B,D,B,B,B,A,B,B,B,A,A,C,A,A,E,A,A,B
"2,10055E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4202404.0,Blumenau,42.0,SC,2.0,1.0,1.0,4202404,Blumenau,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,399.4,580.7,552.0,614.8,CAADCCEDBBECBCEBCAEABDBDAEBDCEBECAACDBDCBBDEA,EAACBABDADECBEBCCADB*ECCBCDDEBEDCDEABABCAAAEC,DAEBDDBBCACAEEACBDACEDEBACBABBAAEDBCBDEBBECBA,BEEDACAEDBACEABDAECDDBBAACEEBBDADEEDEACACBCDB,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,180.0,120.0,140.0,80.0,660.0,C,C,B,B,4,F,A,C,E,A,A,B,B,B,B,B,A,A,C,A,B,E,B,C,B
"2,10056E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4209102.0,Joinville,42.0,SC,2.0,1.0,1.0,4209102,Joinville,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,427.2,555.6,590.4,650.5,DCDBACABBCDABBEDCBCBAACDCEEEBCEDBEBDBBADABDAA,EBBCBEDDDDEBBCAACEDDADCCEBAADBEDDCAABCEDAAEBD,BECDBCDBCAEDAAAECDABEBEABBAEEBBABDECCCEBEECBD,BDEAACABDCCADABEADABCDDEBCBACBBDCABCDDECEBDAD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,180.0,120.0,120.0,120.0,680.0,H,D,B,B,4,H,A,C,D,B,B,B,B,B,A,B,A,A,C,A,A,E,B,B,B
"2,10057E+11",2022,3,M,1,3,1,2,0,2,1.0,0,4209300.0,Lages,42.0,SC,2.0,1.0,1.0,4209300,Lages,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,G,G,B,D,3,K,A,B,C,D,A,B,B,B,A,B,A,B,D,B,A,D,B,B,B
"2,10056E+11",2022,2,F,1,2,1,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,2.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,470.8,592.2,561.9,440.8,CDBBDCCDEADACBEDABDCBABDABACDEEDCBBCAEBEDADAC,CBDAAABBCEBEADDBCAABBBCCAADDADBABECDECEABCDCA,CBDEDCEABDADCACEABEABCEABAACBEEEBACBABDEDECCA,BCDEBADBDCACCADEBCBBCBDCADECBCBCAAEDBACBDECBC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,140.0,180.0,120.0,120.0,80.0,640.0,E,E,C,B,4,B,A,B,C,A,A,B,B,B,B,A,A,A,B,A,B,D,A,A,B
"2,10055E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4216701.0,São José do Cedro,42.0,SC,2.0,1.0,1.0,4217204,São Miguel do Oeste,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,A,A,4,I,A,C,C,B,B,B,B,B,A,B,B,B,B,A,A,C,A,B,B
"2,10055E+11",2022,2,F,1,3,1,2,0,3,1.0,0,4202404.0,Blumenau,42.0,SC,4.0,1.0,1.0,4202404,Blumenau,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,549.7,592.4,584.6,486.7,EACCDECABEBCDCEDACECBCABBBABEBEBBCABEDAEDECBC,DCABCEDADBBDDCEECBABBCDDAAABBBDABDCDEBCDBBAEE,DCBDEEBEAAEBBDBCDECBAAEECCBADDCEADACAEADDEBEE,BACABCDAEBACBACDCBDDCBAACBEBCEDBECACDECECBCDB,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,200.0,140.0,200.0,140.0,840.0,H,F,F,E,4,F,A,D,E,A,A,B,B,B,A,B,A,B,E,B,B,E,B,A,B
"2,10058E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4202404.0,Blumenau,42.0,SC,2.0,1.0,1.0,4202404,Blumenau,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,D,B,2,F,B,D,D,C,D,B,A,D,C,B,A,B,E,B,B,D,B,C,B
"2,10058E+11",2022,4,F,1,1,1,2,0,2,1.0,0,4216602.0,São José,42.0,SC,1.0,1.0,1.0,4216602,São José,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,G,G,D,D,3,K,A,C,C,C,A,B,B,B,B,B,A,B,C,A,B,D,B,C,B
"2,10057E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,429.8,465.0,316.7,501.5,EBABECDBCEBBABDDCBECADEBCEDACECABBDDADADAABDA,DBCBBACCEBDECCECABDEABDCEDDCABDCEBAADEEDBAEBA,AEABCCDEBDCBEBECBDDCDEEAACBAAECBECEEBCCCAEDDE,DEECACBCDBADEBCBDEECDBCAEBDBDABEAEBBDCDCEECDD,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,80.0,560.0,C,E,C,B,2,E,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,D,A,A,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4215802.0,São Bento do Sul,42.0,SC,2.0,1.0,1.0,4215802,São Bento do Sul,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,546.7,425.4,525.7,475.8,EBCDBCDCAAEBCEAEEAEDADBDBBCEAECBCABCEBBCCBDAD,EEBCEDEACACCCABCEAEDDCEBDBDEADDBAEBDBCEDACDAB,AADAECCCDBBBBACCACBACEEABADAECACAAEACCECADCAE,EBAADADDCEDBDEADEBEADCEABDECCBDCCEEBCDEBAACDB,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,100.0,120.0,120.0,120.0,60.0,520.0,E,F,B,B,3,C,A,D,D,C,A,C,A,B,A,B,A,B,C,A,A,C,B,B,B
"2,10056E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4215505.0,Santa Cecília,42.0,SC,2.0,1.0,1.0,4204806,Curitibanos,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,494.1,574.6,576.3,458.3,CEEDCCABEAEBCBCDBAADECDEBCECDBEDDBABAAECEBBDD,DECAAAECEEBAADDADEACAECEBEADAEEBCBDDEABABCACE,ABBEDCADBDBDBDDDCEAACCEACACABEEBEACBABBEDBACE,DCCBADCECDAADBADDCBBBDBDCABEDCDBCCCCCACCBCBDD,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,140.0,160.0,120.0,120.0,140.0,680.0,F,E,D,B,4,H,A,B,D,B,A,B,B,B,A,B,A,B,D,A,B,D,A,A,B
"2,10058E+11",2022,2,F,1,3,2,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,485.0,564.1,568.5,504.3,BBECDEBDDBEACACDEEACCCECCBABBCAEDEDBADCEDABDC,CEACCEDBEEAACCEEDDEBADEDAEDECBCABCCECECDCBACD,DCBDEEABADABBDDBEECBEAAECCBBCBCEAAECAEADADBEA,AEDAEBDDECACBBECDADABDDCCBEABEBACBBDBADCDCADE,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,160.0,160.0,180.0,140.0,800.0,F,G,E,D,3,I,A,D,D,D,A,B,B,B,B,B,A,B,D,B,B,D,A,D,B
"2,10055E+11",2022,2,F,1,1,2,2,0,3,1.0,0,4204608.0,Criciúma,42.0,SC,4.0,1.0,1.0,4204608,Criciúma,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,499.0,557.3,635.5,720.8,BDBBADBDEABDDBACAADCDEACCADCABCBDCACEDCCAEDCE,CBAECEDBDEBBCEDAACACBBDCACDCAEDABBDEEBEBBEEAD,AADEACCABDBDEDEDAEEEEAEACADABEEAAACBAABADBCCC,ACBCBDACCDDCBEABDDBAADCACBCCBBCBCCEBABACAEEAC,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,160.0,200.0,160.0,160.0,120.0,800.0,F,F,D,B,4,C,A,B,C,B,A,B,B,B,A,B,A,B,B,A,A,D,A,C,B
"2,10057E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4218004.0,Tijucas,42.0,SC,2.0,1.0,1.0,4218004,Tijucas,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,457.9,553.4,514.3,486.2,CBDDDCCEEEBBCBECCDCCDECBDDDCDCEDACEBDCBCCBABE,EBDDCAEADEEBDEDBBEAABCACACEDEECAAACDEBBABCACE,EEBECDEBDDBDAACADAACEEEADEBADEDAAACBDDBDDACCB,CACEDDDCDEABCAAEDACDBDCDCCCEABCBCCCEDBDDCCABE,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,100.0,120.0,100.0,120.0,0.0,440.0,C,C,C,C,4,H,A,B,C,B,A,B,B,B,B,B,A,B,B,B,A,D,A,A,B
"2,10055E+11",2022,4,M,1,3,1,2,0,2,,0,4208906.0,Jaraguá do Sul,42.0,SC,4.0,1.0,1.0,4206504,Guaramirim,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,D,B,C,4,C,A,B,D,C,B,C,A,B,A,B,A,B,C,A,B,D,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4202404.0,Blumenau,42.0,SC,2.0,1.0,1.0,4202404,Blumenau,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,496.8,589.2,598.9,705.1,ACBBAADDECBAAECDCBCACDDCDCAECEAECABDADBBBEBCD,ECAABECDEAECAABDCEEDACACDAAAAEBDDDCABAEAAAEDE,DECDBDDEBAAADACEDDACECECBABAECBABDBCBDABDECBB,BEEDACAEDCCEEBBEAABDCDECCACBDBCCBDDDCBAADDDCD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,160.0,180.0,120.0,820.0,F,G,D,D,4,J,A,B,D,C,A,B,B,B,A,B,A,B,B,A,B,E,A,C,B
"2,10055E+11",2022,2,M,1,3,1,2,0,2,1.0,0,4219309.0,Videira,42.0,SC,2.0,1.0,1.0,4219309,Videira,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,460.5,542.3,559.0,530.7,DBBDBACABEEAACBDBDDBBCCAABDBDCABBDCBACCBBABEA,DCABBDDAAAEADEAEBBDBBDDAEBABABCAABCAEDBDACACB,EDBDCCCEACDBBDACDACABEBECCBBCEEEADBCACADDACCE,ABBAAACEEDACBBCCDDDBCDAABDBACEDDCBCCDBDEBAABC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,200.0,160.0,180.0,160.0,860.0,D,E,C,B,4,E,A,C,C,B,A,B,B,B,B,A,A,A,B,A,A,D,A,B,B
"2,10058E+11",2022,2,M,1,1,1,2,0,2,1.0,0,4203204.0,Camboriú,42.0,SC,4.0,1.0,1.0,4203204,Camboriú,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,447.4,513.4,436.0,429.0,EAEBDAEDABDBBACDCBEBBDDCADECDACEACBCADBACCDEC,BCACECDCDDDCABEDABABECAEBBBABAEEBDECACAAADEAC,DBEDABBDDAACECDEBCDABEEACACABECAACBBCCEDACAAB,CACBCBDBAEBDADCBECBDBAEDCCDADDBEBAECBDC*BADAE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,100.0,120.0,80.0,540.0,E,E,B,B,4,G,A,D,D,B,A,B,C,B,B,B,B,B,C,A,A,E,B,B,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4218707.0,Tubarão,42.0,SC,2.0,1.0,1.0,4218707,Tubarão,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,497.2,534.4,539.4,533.4,BEBBECACACEABECEEBADACCBDBCADCABDDBCDBAECCDAD,BDECBAEDDCBECABDAAAEBDEDBEBCABBCBDCDACBDACAAC,DCCCDCCCDECBCCCABCAABEBABACAEAEDAEAACDBDDDCAE,CBEEABDBADEDCEAECCBEBBEAECECBDCBADEAEDCECABBB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,120.0,120.0,100.0,580.0,D,C,D,D,3,G,A,B,D,B,A,B,B,B,A,B,A,B,D,B,B,D,B,B,B
"2,10056E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4211207.0,Morro da Fumaça,42.0,SC,2.0,1.0,1.0,4204608,Criciúma,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,D,F,B,4,D,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
"2,10056E+11",2022,2,F,1,1,2,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,2.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,424.9,471.6,531.8,438.2,DCACACCCADEABCCACCEECBDAEEADBAEEDACABEDCBEBCB,CCDAACDEBEEBADACBDDEADAABEBEECACDCCACBBDBAEEC,DEDEBDDDBACDBDBADDCAEAEBEDBACCEEBDBECDABEEEBA,CBECEBCACACDEACDDECBDBDECBBDDAADCCACBBABABCCC,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,80.0,560.0,F,F,D,B,4,F,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,E,A,B,B
"2,10056E+11",2022,3,F,1,1,1,2,0,3,1.0,0,4216602.0,São José,42.0,SC,4.0,1.0,1.0,4216602,São José,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,564.2,544.8,581.3,718.5,CADCDEBCBADCDACEACBDCBEAEBDAAEAECBDCDEBEEACBC,CDACCDDEEDABDCAECDEBDCEAACDCBECAADCEBEADEBBCE,DCBDEECAACBBEDACBEDCBAAECDBADAEAABCCACADADCCE,ABDAACEBEEACABBBCEECDBDBACABBEACDCBECEEDBCAAC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,200.0,140.0,140.0,160.0,800.0,F,G,D,D,2,I,A,C,C,A,A,B,B,B,A,B,A,B,B,A,B,D,A,C,B
"2,10055E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4204202.0,Chapecó,42.0,SC,4.0,1.0,1.0,4204202,Chapecó,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,593.0,562.2,575.1,506.6,EBDCCEBEAAECBACBAEEBACCAABDBBACAECEBBCBDCBBAC,DCABCDABDDBECCEEDBBBCBBDADEBCEDACACDBBDDBBBEA,DDBBEEAAAABBBDBADACBDACECCCBDBAECDACAAADBDACE,ADECECBEEAACCABCCEDDBBAADCBADBABCDBDBBDAEBADD,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,140.0,180.0,140.0,180.0,160.0,800.0,E,F,D,B,3,L,A,C,C,D,A,B,A,B,B,B,A,B,D,A,B,D,A,B,B
"2,10055E+11",2022,3,M,3,1,1,2,0,2,1.0,0,4204301.0,Concórdia,42.0,SC,2.0,1.0,1.0,4204301,Concórdia,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,E,C,C,4,E,A,B,C,B,B,B,B,B,A,B,A,B,D,A,A,D,A,B,B
"2,10055E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,4201406,Araranguá,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,557.0,630.6,569.6,718.8,EBEACEBCEACCAAACADBCBCCBADCBCCEEEDBBDDDEDEBCC,DEABCEDBDBADECAEBBCBDDDBAEDCCBDAECADEBDDBBBCA,DCBDEEEBAEABBDAABEAEBAAECEBBAAAEEDCDCCADBDCAE,ABCABCEBECADCAAACDDBDADBADACBEABDCDDCBDDDBCBC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,140.0,200.0,140.0,160.0,160.0,800.0,E,E,C,B,4,E,A,B,D,C,A,B,B,B,A,B,A,B,B,A,A,E,A,B,B
"2,10057E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4203600.0,Campos Novos,42.0,SC,2.0,1.0,1.0,4203600,Campos Novos,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,598.8,559.9,535.1,355.9,ADECECCBDADECBEEBBABBBECBCAADBECDDDBABACEABCD,CBCAAEDBDECADDDDEEABBBECECABEEDADECADBEABAAEB,ACCEACACCDEDBDEAADAEEACEAADAEEEEBAEBCADCDECCA,DBCDEEEDDDBBBEDEAAAECBDBCBABBBAAEBBEECCCCBCBB,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,140.0,180.0,120.0,120.0,120.0,680.0,C,E,D,D,3,E,A,B,C,B,A,B,A,B,A,B,A,A,B,A,B,D,A,C,B
"2,10056E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4208906.0,Jaraguá do Sul,42.0,SC,2.0,1.0,1.0,4208906,Jaraguá do Sul,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,439.8,520.4,518.0,439.2,ACEAECAEAEDABBDBDADCCDDCDECEBDBEAADEDEACCECEC,BDECBCDDBBBCBADDEBBBBCAECADDACDCDBCAAAECAAECC,DEDBDABBCAEACDCCADADEAABDCDACCEADDBCBECAEECBB,BEACEBACBDCDDDCECCACEDEBBCDBBCCEBACBDEBDECABA,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,160.0,120.0,120.0,140.0,660.0,E,E,C,B,4,D,A,C,D,C,A,C,C,B,B,B,A,B,B,A,A,D,B,B,B
"2,10058E+11",2022,3,M,3,1,1,2,0,2,1.0,0,4202404.0,Blumenau,42.0,SC,1.0,1.0,1.0,4202404,Blumenau,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,514.4,521.9,483.8,611.5,BDB*CCEBEBDEBAADBBEDEAABCADCDCBADCEBAADADEACD,BBCEAEDCBECBCEAABCABABDEEBAABEBBEBEDECBAADDCC,DCBEDACCEDBEDCBABBECBACACAEADEDDBACEBAECDECAB,ACBCADEDCBCDBAADDBCBCEBADBAEEBEEBCDECBEACEABD,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,180.0,120.0,120.0,140.0,680.0,E,D,D,A,5,G,A,B,C,B,A,B,A,B,B,B,A,A,B,A,A,E,A,C,B
"2,10055E+11",2022,2,F,1,3,1,2,0,2,1.0,0,4208203.0,Itajaí,42.0,SC,2.0,1.0,1.0,4208203,Itajaí,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,E,F,B,5,D,A,B,B,A,A,B,B,A,A,B,A,A,B,A,A,E,A,B,B
